configuration_id,bioproject,gene_name,mean,gene_logfc,gene_lfcSE,gene_stat,gene_pvalue,gene_qvalue,conditions
PRJNA352967_15,PRJNA352967,Sepp1,21665.22705,0.402263003,0.122350034,3.287804592,0.001009719,0.03903036,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Pik3r5,648.4120043,-0.623096375,0.189460277,-3.288796912,0.001006166,0.03903036,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Fam198b,496.4775553,-0.907322877,0.276381237,-3.282867128,0.001027571,0.039530823,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Fos,1366.686575,-0.775933972,0.236895237,-3.275430874,0.001055009,0.040450222,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Cd38,392.3329213,0.695144408,0.212342388,3.273695912,0.001061508,0.040450222,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Coch,857.5310426,-0.874226629,0.266997763,-3.274284467,0.001059299,0.040450222,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Ankrd44,1214.094229,0.409156738,0.125033956,3.272364987,0.001066518,0.04054529,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Vamp8,353.3115532,0.715407069,0.218825702,3.269300923,0.001078136,0.04079453,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Cited1,73.86706373,1.118768093,0.342389371,3.267531607,0.001084898,0.040954246,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Epyc,539.8450594,-0.494409681,0.151451241,-3.264480874,0.001096649,0.041301121,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Lhx5,20.89766429,2.510880772,0.769972191,3.261001892,0.001110193,0.041713755,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Tmem212,19.18769331,-3.513555756,1.078367321,-3.258217944,0.001121143,0.041861252,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Myo1g,28.2733708,1.956454323,0.600461774,3.258249582,0.001121018,0.041861252,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,C7,68.72897386,-1.266656675,0.390372936,-3.244734867,0.0011756,0.043604195,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,1700003D09Rik,1268.14478,-0.549243701,0.169360759,-3.243039909,0.001182616,0.043721547,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Kdm3a,6507.567293,-0.478097887,0.147595252,-3.239249782,0.001198446,0.044205369,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Exph5,323.4373116,0.993925146,0.307017475,3.237356915,0.001206424,0.044398064,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Batf3,58.85926792,-1.256380036,0.38822328,-3.236230538,0.001211195,0.044472108,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Gpr139,47.04853575,1.485487618,0.459763932,3.230979015,0.00123367,0.044989878,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Anapc13,1123.306861,0.483403364,0.149740534,3.228273277,0.001245399,0.045213046,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Medag,208.6071304,-1.840613542,0.570077842,-3.228705635,0.001243518,0.045213046,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Nkain1,4305.508824,0.395634395,0.122583795,3.227460826,0.001248941,0.045239745,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Atp2c2,40.68591157,1.984027367,0.615418003,3.223869558,0.00126471,0.045708205,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Alms1-ps2,21.0748657,-3.60558853,1.120462587,-3.217946385,0.001291119,0.046454364,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,1110002L01Rik,484.7356586,-0.658297254,0.204997269,-3.211248891,0.001321594,0.047234537,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Oprd1,1873.268146,-0.713229615,0.222212719,-3.209670532,0.001328872,0.04728496,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Pld1,981.4262756,0.410782875,0.128073059,3.20741051,0.001339357,0.047553082,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Kcnj13,266.4440126,5.007778134,1.562203248,3.205586814,0.001347874,0.047645566,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Zbtb8a,676.9201764,-0.407026132,0.127154268,-3.20104184,0.001369316,0.048192166,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,P3h4,808.6507665,0.400091556,0.125091668,3.198386933,0.001381987,0.048426632,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Tmie,403.8207044,1.002944445,0.313532085,3.198857446,0.001379734,0.048426632,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Xrra1,165.1541789,-0.903747741,0.282716217,-3.196660418,0.001390285,0.048475462,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Csrnp1,569.9397311,-0.547247743,0.171171619,-3.197070552,0.00138831,0.048475462,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Liph,98.04681116,-0.956604251,0.299408759,-3.194977506,0.001398417,0.048475462,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Impg1,262.4927926,-1.086436901,0.34004506,-3.194979221,0.001398409,0.048475462,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Pard6b,811.7357946,-0.429637483,0.134611357,-3.191688217,0.001414439,0.048820869,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Pcbd1,246.6186354,0.801652031,0.251318105,3.189790211,0.001423761,0.049037617,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Rasgrp1,48871.00527,-0.403613912,0.126789337,-3.183342722,0.001455852,0.049717956,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_15,PRJNA352967,Asb4,225.7021512,1.139740183,0.357984222,3.183772115,0.001453694,0.049717956,"((Stress.protocol==""ELS - STVS"" | Stress.protocol==""control"") & (Estrus==""diestrus"") & (Time.from.stress.h==""96"") & (Subregion==""NACC"") & (Sex==""f""))"
PRJNA352967_16,PRJNA352967,Ttr,152222.3677,-10.50442056,1.471183994,-7.140113406,9.33E-13,1.49E-08,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Clic6,4036.503262,-7.80516723,1.295300096,-6.025759787,1.68E-09,1.34E-05,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Aqp1,1469.662068,-6.599015785,1.159298183,-5.692250608,1.25E-08,6.67E-05,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,F5,3829.086107,-6.646771233,1.179532598,-5.635089053,1.75E-08,6.99E-05,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Oca2,292.5183714,-5.157479319,0.982654924,-5.248515213,1.53E-07,0.000489767,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Adgrg6,234.276283,1.405767639,0.270481869,5.197271239,2.02E-07,0.000538316,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Serpinb1b,179.4770443,-3.449711297,0.691250019,-4.990540618,6.02E-07,0.001373746,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Drc7,1358.479513,-5.296701001,1.071367426,-4.943869744,7.66E-07,0.001528961,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Sfrp4,119.4857205,1.054318594,0.214869298,4.906790328,9.26E-07,0.001579012,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Trh,131.9674639,-2.693602971,0.555833569,-4.846060263,1.26E-06,0.001828495,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Slc16a8,303.8222435,-4.033478636,0.854887769,-4.718138198,2.38E-06,0.002715216,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Cldn2,1437.069936,-5.464060059,1.163610356,-4.695781566,2.66E-06,0.002827817,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Sostdc1,1160.054042,-3.993501276,0.857807393,-4.655475469,3.23E-06,0.00322648,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Atp2a1,28.7547556,2.678650007,0.579746652,4.620380291,3.83E-06,0.003598523,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Myh7,2405.113046,-1.380710602,0.300659088,-4.592279617,4.38E-06,0.003890095,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Enpp2,71742.41291,-4.237309792,0.927894373,-4.566586364,4.96E-06,0.003958659,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Klf4,474.8887359,0.465269587,0.102316894,4.547338846,5.43E-06,0.004131811,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Prlr,4012.076299,-4.067303763,0.903855279,-4.499950224,6.80E-06,0.004719734,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Col17a1,125.382375,-4.91839414,1.096053233,-4.487367941,7.21E-06,0.004798519,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Mylk3,52.62240186,1.935287542,0.432849063,4.471044776,7.78E-06,0.004972628,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ccdc60,130.5650424,-2.302783392,0.518434934,-4.441798271,8.92E-06,0.005479907,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Gkn3,245.5255787,1.420139455,0.323496976,4.389962072,1.13E-05,0.006706071,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Kcne2,953.4199605,-6.902402545,1.584433999,-4.356383762,1.32E-05,0.00754224,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,1500015O10Rik,1629.310063,-4.692335522,1.083422876,-4.331028655,1.48E-05,0.008086145,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Tekt1,316.0461548,-2.423303802,0.560181163,-4.325928758,1.52E-05,0.008086145,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Sfrp5,149.8035561,-3.011948956,0.697934846,-4.315515943,1.59E-05,0.008203456,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ddx60,96.96498723,0.866592739,0.202258072,4.284589133,1.83E-05,0.008860382,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Maats1,270.0922651,-2.499138531,0.582918014,-4.287289927,1.81E-05,0.008860382,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Tsnaxip1,59.30805745,-3.438401819,0.811942671,-4.234783985,2.29E-05,0.010439171,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ccr2,56.20560964,2.113413711,0.50050311,4.222578577,2.42E-05,0.010714906,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,5730559C18Rik,339.6085683,-0.566431811,0.134415821,-4.214026333,2.51E-05,0.010776848,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Mok,542.5320688,-0.538713871,0.12798857,-4.20907797,2.56E-05,0.010776848,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Rsph1,486.7655919,-1.996609376,0.475872709,-4.195679509,2.72E-05,0.010862465,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Efemp1,1221.322753,1.257924387,0.30113805,4.177234952,2.95E-05,0.011494219,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Peg10,4465.516715,-1.266654807,0.304009234,-4.166501096,3.09E-05,0.011761896,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,9830166K06Rik,157.995967,0.701959992,0.169561427,4.139856592,3.48E-05,0.01281575,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Xdh,472.4931005,0.536515236,0.13003267,4.126003378,3.69E-05,0.01281575,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Kl,8962.470387,-3.534497782,0.856249217,-4.127884397,3.66E-05,0.01281575,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Cfap45,346.0730266,-1.581040303,0.383095989,-4.127008235,3.68E-05,0.01281575,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Pifo,132.5789321,-3.322652678,0.808755675,-4.108351606,3.98E-05,0.013060934,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ubxn10,308.416742,-2.33197241,0.567795264,-4.107065622,4.01E-05,0.013060934,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Adra2c,2512.135918,-0.387247251,0.094145337,-4.113291875,3.90E-05,0.013060934,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Efhb,63.42696752,-3.503787897,0.85823234,-4.082563352,4.45E-05,0.013948528,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Col9a3,3076.679248,-2.965767899,0.72932985,-4.066428789,4.77E-05,0.01411927,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Mrap2,620.2949102,-0.991389575,0.243627981,-4.069276319,4.72E-05,0.01411927,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,A630023P12Rik,37.69451231,-0.989462547,0.243977541,-4.055547662,5.00E-05,0.014524019,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Scube3,344.3781398,-2.300415053,0.569100214,-4.042196779,5.30E-05,0.015101939,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ptpru,6111.064986,-1.008662122,0.250564802,-4.025553931,5.68E-05,0.015926548,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Tc2n,135.782183,-3.224857344,0.808240889,-3.989970549,6.61E-05,0.018196339,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Rdh5,801.1969195,-3.209926194,0.805672647,-3.984156848,6.77E-05,0.018331496,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Lrg1,114.9380671,1.734429546,0.436532439,3.973197391,7.09E-05,0.018876187,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Glb1l2,172.4309922,-2.119627638,0.535233005,-3.96019606,7.49E-05,0.019607218,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Trpv4,953.9107837,-3.517810159,0.890205962,-3.951681194,7.76E-05,0.019752281,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,3425401B19Rik,27.2606281,1.488235862,0.377324359,3.944181785,8.01E-05,0.019752281,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Ccdc40,280.9186916,-1.688514953,0.428695935,-3.93872396,8.19E-05,0.019822457,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Spag16,274.9096993,-4.020683395,1.022298844,-3.932982433,8.39E-05,0.019999118,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,4932418E24Rik,127.069598,-2.77656693,0.70667802,-3.92904102,8.53E-05,0.020030756,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Iqub,323.1650735,-1.995211176,0.5088604,-3.920940151,8.82E-05,0.020124411,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,2410004P03Rik,332.3503329,-2.733211461,0.697978939,-3.915893887,9.01E-05,0.020260644,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
PRJNA352967_16,PRJNA352967,Tnfrsf13c,23.14841253,1.308701892,0.338750087,3.863325627,0.000111854,0.020273318,"((Stress.protocol==""CSDS"" | Stress.protocol==""control"") & (Time.from.stress.h==""96"") & (Subregion==""HIPP"") & (Sex==""m""))"
